asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-05-56/config.json[MAIN]
asn=4221 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4223 	id=2   	Node	scanning on channel=15...[NODE]
asn=4223 	id=5   	Node	scanning on channel=26...[NODE]
asn=4223 	id=8   	Node	scanning on channel=15...[NODE]
asn=4324 	id=2   	Node	scanning on channel=20...[NODE]
asn=4324 	id=5   	Node	scanning on channel=15...[NODE]
asn=4324 	id=8   	Node	scanning on channel=26...[NODE]
asn=4425 	id=8   	Node	scanning on channel=20...[NODE]
asn=4478 	id=3   	Node	send keepalive packet to=1[NODE]
asn=4478 	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4478 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=4478 	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=4478 	id=3   	Main	On prepare tx packet method called from NullRouting
asn=4478 	id=4   	Node	send keepalive packet to=1[NODE]
asn=4478 	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4478 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=4478 	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: -1], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=4478 	id=4   	Main	On prepare tx packet method called from NullRouting
asn=4478 	id=7   	Node	send keepalive packet to=1[NODE]
asn=4478 	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4478 	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=4478 	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: -1], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=4478 	id=7   	Main	On prepare tx packet method called from NullRouting
asn=4478 	id=9   	Node	send keepalive packet to=1[NODE]
asn=4478 	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=4478 	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=4478 	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: -1], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=4478 	id=9   	Main	On prepare tx packet method called from NullRouting
asn=4478 	id=1   	Node	add neighbor id=4 [NODE]
asn=4478 	id=1   	Node	Add_route called from ensure neighbor
asn=4478 	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=4478 	id=4   	Main	On tx method called from NullRouting
asn=4478 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4482 	id=1   	Node	add neighbor id=7 [NODE]
asn=4482 	id=1   	Node	Add_route called from ensure neighbor
asn=4482 	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=4482 	id=7   	Main	On tx method called from NullRouting
asn=4482 	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4484 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=4484 	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=4491 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=4491 	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=2 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=4505 	id=1   	Node	add neighbor id=3 [NODE]
asn=4505 	id=1   	Node	Add_route called from ensure neighbor
asn=4505 	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=4505 	id=3   	Main	On tx method called from NullRouting
asn=4505 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4505 	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=3 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=4519 	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=4 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=4526 	id=2   	Node	scanning on channel=25...[NODE]
asn=4526 	id=5   	Node	scanning on channel=26...[NODE]
asn=4533 	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=5 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=4627 	id=2   	Node	scanning on channel=20...[NODE]
asn=4627 	id=8   	Node	scanning on channel=15...[NODE]
asn=4652 	id=1   	Node	add neighbor id=9 [NODE]
asn=4652 	id=1   	Node	Add_route called from ensure neighbor
asn=4652 	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=6 seqnum=-1 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=4652 	id=9   	Main	On tx method called from NullRouting
asn=4652 	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=4728 	id=8   	Node	scanning on channel=26...[NODE]
asn=4829 	id=2   	Node	scanning on channel=25...[NODE]
asn=4829 	id=5   	Node	scanning on channel=15...[NODE]
asn=4930 	id=5   	Node	scanning on channel=26...[NODE]
asn=4930 	id=8   	Node	scanning on channel=25...[NODE]
asn=5031 	id=2   	Node	scanning on channel=20...[NODE]
asn=5233 	id=2   	Node	scanning on channel=15...[NODE]
asn=5233 	id=5   	Node	scanning on channel=25...[NODE]
asn=5233 	id=8   	Node	scanning on channel=26...[NODE]
asn=5334 	id=2   	Node	scanning on channel=25...[NODE]
asn=5334 	id=5   	Node	scanning on channel=26...[NODE]
asn=5435 	id=2   	Node	scanning on channel=15...[NODE]
asn=5435 	id=5   	Node	scanning on channel=20...[NODE]
asn=5435 	id=8   	Node	scanning on channel=15...[NODE]
asn=5536 	id=5   	Node	scanning on channel=26...[NODE]
asn=5536 	id=8   	Node	scanning on channel=20...[NODE]
asn=5600 	id=2   	Node	add neighbor id=1 [NODE]
asn=5600 	id=2   	Node	Add_route called from ensure neighbor
asn=5600 	id=2   	TSCH	joined/associated at 56 on receiving an EB packet from 1[NODE]
asn=5600 	id=2   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=5600 	id=2   	Node	update time source called [NODE]
asn=5600 	id=2   	Main	On new time source method called from NullRouting
asn=5600 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5600 	id=2   	Node	Start method called from NullRouting for 2
asn=5600 	id=2   	Node	File Read successfully
asn=5600 	id=2   	Node	File loaded into struct successfully
asn=5600 	id=2   	Node	Reading routes for Node 2
asn=5600 	id=2   	Node	Destination = 1, Nexthop = 1
asn=5600 	id=2   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 2
asn=5600 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5600 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5600 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5600 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5600 	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5600 	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5600 	id=1   	Main	On tx method called from NullRouting
asn=5600 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5637 	id=5   	Node	scanning on channel=25...[NODE]
asn=5637 	id=8   	Node	scanning on channel=25...[NODE]
asn=5738 	id=5   	Node	scanning on channel=26...[NODE]
asn=5801 	id=10  	Node	send keepalive packet to=1[NODE]
asn=5801 	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=5801 	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=5801 	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: -1], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=5801 	id=10  	Main	On prepare tx packet method called from NullRouting
asn=5801 	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=5822 	id=1   	Node	add neighbor id=10 [NODE]
asn=5822 	id=1   	Node	Add_route called from ensure neighbor
asn=5822 	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=2 seqnum=-1 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=5822 	id=10  	Main	On tx method called from NullRouting
asn=5822 	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=5839 	id=5   	Node	scanning on channel=25...[NODE]
asn=5839 	id=8   	Node	scanning on channel=20...[NODE]
asn=5940 	id=8   	Node	scanning on channel=26...[NODE]
asn=6001 	id=-1  	Main	60 seconds, progress 10.00%[SIMULATOR]
asn=6001 	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=6001 	id=-1  	Main	joined_routing/joined_tsch/total=8/8/10 [ROUTE]
asn=6001 	id=-1  	TSCH	Periodic process called for [Node]
asn=6001 	id=1   	Main	On periodic timer method called from NullRouting
asn=6001 	id=1   	TSCH	stats: {"idle_listen":5990,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":5,"tx_data":5,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=2   	Main	On periodic timer method called from NullRouting
asn=6001 	id=2   	TSCH	stats: {"idle_listen":114,"channel_scan":5600,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=3   	Main	On periodic timer method called from NullRouting
asn=6001 	id=3   	TSCH	stats: {"idle_listen":1289,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=6001 	id=4   	Main	On periodic timer method called from NullRouting
asn=6001 	id=4   	TSCH	stats: {"idle_listen":1291,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":1}[NODE]
asn=6001 	id=5   	Main	On periodic timer method called from NullRouting
asn=6001 	id=5   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=6   	Main	On periodic timer method called from NullRouting
asn=6001 	id=6   	TSCH	stats: {"idle_listen":509,"channel_scan":4221,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=7   	Main	On periodic timer method called from NullRouting
asn=6001 	id=7   	TSCH	stats: {"idle_listen":1291,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":1}[NODE]
asn=6001 	id=8   	Main	On periodic timer method called from NullRouting
asn=6001 	id=8   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=9   	Main	On periodic timer method called from NullRouting
asn=6001 	id=9   	TSCH	stats: {"idle_listen":1286,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":6}[NODE]
asn=6001 	id=10  	Main	On periodic timer method called from NullRouting
asn=6001 	id=10  	TSCH	stats: {"idle_listen":912,"channel_scan":2800,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":2}[NODE]
asn=6041 	id=5   	Node	scanning on channel=26...[NODE]
asn=6142 	id=5   	Node	scanning on channel=25...[NODE]
asn=6142 	id=8   	Node	scanning on channel=15...[NODE]
asn=6243 	id=5   	Node	scanning on channel=20...[NODE]
asn=6243 	id=8   	Node	scanning on channel=20...[NODE]
asn=6344 	id=5   	Node	scanning on channel=26...[NODE]
asn=6444 	id=5   	Node	scanning on channel=20...[NODE]
asn=6444 	id=8   	Node	scanning on channel=25...[NODE]
asn=6544 	id=5   	Node	scanning on channel=26...[NODE]
asn=6544 	id=8   	Node	scanning on channel=20...[NODE]
asn=6644 	id=5   	Node	scanning on channel=20...[NODE]
asn=6644 	id=8   	Node	scanning on channel=25...[NODE]
asn=6744 	id=5   	Node	scanning on channel=25...[NODE]
asn=6744 	id=8   	Node	scanning on channel=15...[NODE]
asn=6844 	id=5   	Node	scanning on channel=26...[NODE]
asn=6844 	id=8   	Node	scanning on channel=25...[NODE]
asn=6930 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=5   	Node	add neighbor id=1 [NODE]
asn=6930 	id=5   	Node	Add_route called from ensure neighbor
asn=6930 	id=5   	TSCH	joined/associated at 69.3 on receiving an EB packet from 1[NODE]
asn=6930 	id=5   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=6930 	id=5   	Node	update time source called [NODE]
asn=6930 	id=5   	Main	On new time source method called from NullRouting
asn=6930 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=5   	Node	Start method called from NullRouting for 5
asn=6930 	id=5   	Node	File Read successfully
asn=6930 	id=5   	Node	File loaded into struct successfully
asn=6930 	id=5   	Node	Reading routes for Node 5
asn=6930 	id=5   	Node	Destination = 1, Nexthop = 1
asn=6930 	id=5   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 5
asn=6930 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6930 	id=1   	Main	On tx method called from NullRouting
asn=6930 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=6944 	id=8   	Node	scanning on channel=20...[NODE]
asn=7044 	id=8   	Node	scanning on channel=26...[NODE]
asn=7222 	id=6   	Node	send keepalive packet to=1[NODE]
asn=7222 	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=7222 	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=7222 	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: -1], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=7222 	id=6   	Main	On prepare tx packet method called from NullRouting
asn=7225 	id=1   	Node	add neighbor id=6 [NODE]
asn=7225 	id=1   	Node	Add_route called from ensure neighbor
asn=7225 	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=7225 	id=6   	Main	On tx method called from NullRouting
asn=7225 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=7244 	id=8   	Node	scanning on channel=20...[NODE]
asn=7344 	id=8   	Node	scanning on channel=25...[NODE]
asn=7444 	id=8   	Node	scanning on channel=15...[NODE]
asn=7644 	id=8   	Node	scanning on channel=25...[NODE]
asn=7744 	id=8   	Node	scanning on channel=20...[NODE]
asn=7844 	id=8   	Node	scanning on channel=25...[NODE]
asn=7944 	id=8   	Node	scanning on channel=15...[NODE]
asn=8144 	id=8   	Node	scanning on channel=25...[NODE]
asn=8155 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8155 	id=1   	Main	On tx method called from NullRouting
asn=8155 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8244 	id=8   	Node	scanning on channel=20...[NODE]
asn=8344 	id=8   	Node	scanning on channel=25...[NODE]
asn=8444 	id=8   	Node	scanning on channel=15...[NODE]
asn=8544 	id=8   	Node	scanning on channel=20...[NODE]
asn=8600 	id=2   	Node	send keepalive packet to=1[NODE]
asn=8600 	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=8600 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=8600 	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: -1], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=8600 	id=2   	Main	On prepare tx packet method called from NullRouting
asn=8606 	id=1   	Node	add neighbor id=2 [NODE]
asn=8606 	id=1   	Node	Add_route called from ensure neighbor
asn=8606 	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=8606 	id=2   	Main	On tx method called from NullRouting
asn=8606 	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=8644 	id=8   	Node	scanning on channel=26...[NODE]
asn=8744 	id=8   	Node	scanning on channel=15...[NODE]
asn=8944 	id=8   	Node	scanning on channel=20...[NODE]
asn=9044 	id=8   	Node	scanning on channel=15...[NODE]
asn=9244 	id=8   	Node	scanning on channel=26...[NODE]
asn=9344 	id=8   	Node	scanning on channel=25...[NODE]
asn=9444 	id=8   	Node	scanning on channel=15...[NODE]
asn=9644 	id=8   	Node	scanning on channel=25...[NODE]
asn=9646 	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9646 	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9646 	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9646 	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9646 	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9646 	id=1   	Main	On tx method called from NullRouting
asn=9646 	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=9744 	id=8   	Node	scanning on channel=20...[NODE]
asn=9844 	id=8   	Node	scanning on channel=15...[NODE]
asn=9930 	id=5   	Node	send keepalive packet to=1[NODE]
asn=9930 	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=9930 	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
