asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/RR/tsch-sim/examples/hierarchical/config.json to output directory /home/tegsingh/RR/tsch-sim/results/2021-07-30_22-10-10/config.json[MAIN]
asn=3576 	id=5   	Node	Add_route called from ensure neighbor
asn=3576 	id=5   	TSCH	joined/associated at 35.76 on receiving an EB packet from 3[NODE]
asn=3576 	id=5   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=3576 	id=5   	Node	update time source called [NODE]
asn=3576 	id=5   	Main	On new time source method called from NullRouting
asn=3576 	id=5   	TSCH	Orchestra: new time source 3
asn=3576 	id=5   	TSCH	Orchestra: storing mode: add uc cell to 3, timeslot=3
asn=3576 	id=5   	Node	Start method called from NullRouting for 5
asn=3576 	id=5   	Node	File Read successfully
asn=3576 	id=5   	Node	File loaded into struct successfully
asn=3576 	id=5   	Node	Reading routes for Node 5
asn=3576 	id=5   	Node	Destination = 2, Nexthop = 2
asn=3576 	id=5   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 5
asn=3576 	id=5   	TSCH	Orchestra: child added 2
asn=3576 	id=5   	TSCH	Orchestra: storing mode: add uc cell to 2, timeslot=2
asn=3576 	id=5   	Node	Reading routes for Node 5
asn=3576 	id=5   	Node	Destination = 1, Nexthop = 2
asn=3576 	id=5   	Node	Route added to destination node id: 1 through next hop node id: 2 in the routing table of node: 5
asn=3576 	id=6   	Node	add neighbor id=3
asn=3576 	id=6   	Node	Add_route called from ensure neighbor
asn=3576 	id=3   	Main	On tx method called from NullRouting
asn=3617 	id=10  	Node	scanning on channel=15...[NODE]
asn=3617 	id=4   	Node	scanning on channel=26...[NODE]
asn=3718 	id=10  	Node	scanning on channel=26...[NODE]
asn=3718 	id=4   	Node	scanning on channel=25...[NODE]
asn=3819 	id=10  	Node	scanning on channel=20...[NODE]
asn=3972 	id=2   	Main	On tx method called from NullRouting
asn=4021 	id=10  	Node	scanning on channel=26...[NODE]
asn=4021 	id=4   	Node	scanning on channel=20...[NODE]
asn=4122 	id=4   	Node	scanning on channel=25...[NODE]
asn=4193 	id=6   	Node	send keepalive packet to=2[NODE]
asn=4193 	id=6   	Main	On prepare tx packet method called from NullRouting
asn=4193 	id=8   	Node	send keepalive packet to=2[NODE]
asn=4193 	id=8   	Main	On prepare tx packet method called from NullRouting
asn=4193 	id=9   	Node	send keepalive packet to=2[NODE]
asn=4193 	id=9   	Main	On prepare tx packet method called from NullRouting
asn=4201 	id=6   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=4201 	id=8   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=4201 	id=9   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=4218 	id=2   	Node	add neighbor id=8
asn=4218 	id=2   	Node	Add_route called from ensure neighbor
asn=4218 	id=8   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=4218 	id=8   	Main	On tx method called from NullRouting
asn=4223 	id=10  	Node	scanning on channel=25...[NODE]
asn=4223 	id=4   	Node	scanning on channel=15...[NODE]
asn=4235 	id=2   	Node	add neighbor id=9
asn=4235 	id=2   	Node	Add_route called from ensure neighbor
asn=4235 	id=9   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=4235 	id=9   	Main	On tx method called from NullRouting
asn=4252 	id=2   	Node	add neighbor id=6
asn=4252 	id=2   	Node	Add_route called from ensure neighbor
asn=4252 	id=6   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=4286 	id=6   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=4286 	id=6   	Main	On tx method called from NullRouting
asn=4324 	id=10  	Node	scanning on channel=20...[NODE]
asn=4324 	id=4   	Node	scanning on channel=20...[NODE]
asn=4368 	id=1   	Main	On tx method called from NullRouting
asn=4425 	id=10  	Node	scanning on channel=26...[NODE]
asn=4425 	id=4   	Node	scanning on channel=25...[NODE]
asn=4526 	id=4   	Node	scanning on channel=15...[NODE]
asn=4627 	id=10  	Node	scanning on channel=25...[NODE]
asn=4627 	id=4   	Node	scanning on channel=25...[NODE]
asn=4728 	id=10  	Node	scanning on channel=20...[NODE]
asn=4767 	id=10  	Node	add neighbor id=3
asn=4767 	id=10  	Node	Add_route called from ensure neighbor
asn=4767 	id=10  	TSCH	joined/associated at 47.67 on receiving an EB packet from 3[NODE]
asn=4767 	id=10  	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=4767 	id=10  	Node	update time source called [NODE]
asn=4767 	id=10  	Main	On new time source method called from NullRouting
asn=4767 	id=10  	TSCH	Orchestra: new time source 3
asn=4767 	id=10  	TSCH	Orchestra: storing mode: add uc cell to 3, timeslot=3
asn=4767 	id=10  	Node	Start method called from NullRouting for 10
asn=4767 	id=10  	Node	File Read successfully
asn=4767 	id=10  	Node	File loaded into struct successfully
asn=4767 	id=10  	Node	Reading routes for Node 10
asn=4767 	id=10  	Node	Destination = 4, Nexthop = 4
asn=4767 	id=10  	Node	Route added to destination node id: 4 through next hop node id: 4 in the routing table of node: 10
asn=4767 	id=10  	TSCH	Orchestra: child added 4
asn=4767 	id=10  	TSCH	Orchestra: storing mode: add uc cell to 4, timeslot=4
asn=4767 	id=10  	Node	Reading routes for Node 10
asn=4767 	id=10  	Node	Destination = 1, Nexthop = 4
asn=4767 	id=10  	Node	Route added to destination node id: 1 through next hop node id: 4 in the routing table of node: 10
asn=4767 	id=3   	Main	On tx method called from NullRouting
asn=4829 	id=4   	Node	scanning on channel=15...[NODE]
asn=5031 	id=4   	Node	scanning on channel=25...[NODE]
asn=5132 	id=4   	Node	scanning on channel=26...[NODE]
asn=5233 	id=4   	Node	scanning on channel=20...[NODE]
asn=5334 	id=4   	Node	scanning on channel=26...[NODE]
asn=5385 	id=7   	Node	send keepalive packet to=2[NODE]
asn=5385 	id=7   	Main	On prepare tx packet method called from NullRouting
asn=5391 	id=7   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=5425 	id=2   	Node	add neighbor id=7
asn=5425 	id=2   	Node	Add_route called from ensure neighbor
asn=5425 	id=7   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=5425 	id=7   	Main	On tx method called from NullRouting
asn=5435 	id=4   	Node	scanning on channel=25...[NODE]
asn=5536 	id=4   	Node	scanning on channel=26...[NODE]
asn=5560 	id=2   	Main	On tx method called from NullRouting
asn=5637 	id=4   	Node	scanning on channel=25...[NODE]
asn=5738 	id=4   	Node	scanning on channel=15...[NODE]
asn=5839 	id=4   	Node	scanning on channel=25...[NODE]
asn=5940 	id=4   	Node	scanning on channel=26...[NODE]
asn=6001 	id=-1  	Main	60 seconds, progress 10.00%[SIMULATOR]
asn=6001 	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=6001 	id=-1  	Main	joined_routing/joined_tsch/total=9/9/10 [ROUTE]
asn=6001 	id=-1  	TSCH	Periodic process called for [Node]
asn=6001 	id=1   	Main	On periodic timer method called from NullRouting
asn=6001 	id=1   	TSCH	stats: {"idle_listen":533,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":1,"tx_data":4,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=2   	Main	On periodic timer method called from NullRouting
asn=6001 	id=2   	TSCH	stats: {"idle_listen":543,"channel_scan":1,"rx_data":0,"rx_data_tx_ack":5,"tx_data":4,"tx_data_rx_ack":1}[NODE]
asn=6001 	id=3   	Main	On periodic timer method called from NullRouting
asn=6001 	id=3   	TSCH	stats: {"idle_listen":259,"channel_scan":3177,"rx_data":0,"rx_data_tx_ack":0,"tx_data":2,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=4   	Main	On periodic timer method called from NullRouting
asn=6001 	id=4   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=5   	Main	On periodic timer method called from NullRouting
asn=6001 	id=5   	TSCH	stats: {"idle_listen":221,"channel_scan":3576,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=6   	Main	On periodic timer method called from NullRouting
asn=6001 	id=6   	TSCH	stats: {"idle_listen":440,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=6001 	id=7   	Main	On periodic timer method called from NullRouting
asn=6001 	id=7   	TSCH	stats: {"idle_listen":330,"channel_scan":2384,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":2}[NODE]
asn=6001 	id=8   	Main	On periodic timer method called from NullRouting
asn=6001 	id=8   	TSCH	stats: {"idle_listen":441,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":2}[NODE]
asn=6001 	id=9   	Main	On periodic timer method called from NullRouting
asn=6001 	id=9   	TSCH	stats: {"idle_listen":440,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":2}[NODE]
asn=6001 	id=10  	Main	On periodic timer method called from NullRouting
asn=6001 	id=10  	TSCH	stats: {"idle_listen":114,"channel_scan":4767,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6041 	id=4   	Node	scanning on channel=25...[NODE]
asn=6142 	id=4   	Node	scanning on channel=26...[NODE]
asn=6178 	id=3   	Node	send keepalive packet to=1[NODE]
asn=6178 	id=3   	Main	On prepare tx packet method called from NullRouting
asn=6189 	id=1   	Node	add neighbor id=3
asn=6189 	id=1   	Node	Add_route called from ensure neighbor
asn=6189 	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=6223 	id=3   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=6243 	id=4   	Node	scanning on channel=15...[NODE]
asn=6257 	id=3   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=6355 	id=3   	Main	On tx method called from NullRouting
asn=6410 	id=3   	Node	tx done to=1 numtx=4 acked=false[NODE]
asn=6577 	id=5   	Node	send keepalive packet to=3[NODE]
asn=6577 	id=5   	Main	On prepare tx packet method called from NullRouting
asn=6577 	id=4   	Node	scanning on channel=25...[NODE]
asn=6582 	id=3   	Node	add neighbor id=5
asn=6582 	id=3   	Node	Add_route called from ensure neighbor
asn=6582 	id=5   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=6582 	id=5   	Main	On tx method called from NullRouting
asn=6665 	id=3   	Node	tx done to=1 numtx=5 acked=true, remove packet[NODE]
asn=6665 	id=3   	Main	On tx method called from NullRouting
asn=6677 	id=4   	Node	scanning on channel=15...[NODE]
asn=6750 	id=1   	Main	On tx method called from NullRouting
asn=6751 	id=2   	Main	On tx method called from NullRouting
asn=6777 	id=4   	Node	scanning on channel=26...[NODE]
asn=6877 	id=4   	Node	scanning on channel=20...[NODE]
asn=6977 	id=4   	Node	scanning on channel=25...[NODE]
asn=7077 	id=4   	Node	scanning on channel=20...[NODE]
asn=7177 	id=4   	Node	scanning on channel=15...[NODE]
asn=7277 	id=4   	Node	scanning on channel=26...[NODE]
asn=7377 	id=4   	Node	scanning on channel=15...[NODE]
asn=7477 	id=4   	Node	scanning on channel=20...[NODE]
asn=7546 	id=3   	Main	On tx method called from NullRouting
asn=7577 	id=4   	Node	scanning on channel=25...[NODE]
asn=7677 	id=4   	Node	scanning on channel=15...[NODE]
asn=7767 	id=10  	Node	send keepalive packet to=3[NODE]
asn=7767 	id=10  	Main	On prepare tx packet method called from NullRouting
asn=7772 	id=3   	Node	add neighbor id=10
asn=7772 	id=3   	Node	Add_route called from ensure neighbor
asn=7772 	id=10  	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=7772 	id=10  	Main	On tx method called from NullRouting
asn=7777 	id=4   	Node	scanning on channel=20...[NODE]
asn=7877 	id=4   	Node	scanning on channel=26...[NODE]
asn=8077 	id=4   	Node	scanning on channel=25...[NODE]
asn=8177 	id=4   	Node	scanning on channel=15...[NODE]
asn=8277 	id=4   	Node	scanning on channel=20...[NODE]
asn=8339 	id=2   	Main	On tx method called from NullRouting
asn=8477 	id=4   	Node	scanning on channel=15...[NODE]
asn=8677 	id=4   	Node	scanning on channel=20...[NODE]
asn=8737 	id=3   	Main	On tx method called from NullRouting
asn=8777 	id=4   	Node	scanning on channel=25...[NODE]
asn=8877 	id=4   	Node	scanning on channel=26...[NODE]
asn=8977 	id=4   	Node	scanning on channel=15...[NODE]
asn=9010 	id=2   	Node	send keepalive packet to=1[NODE]
asn=9010 	id=2   	Main	On prepare tx packet method called from NullRouting
asn=9011 	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=9011 	id=2   	Main	On tx method called from NullRouting
asn=9077 	id=4   	Node	scanning on channel=20...[NODE]
asn=9177 	id=4   	Node	scanning on channel=15...[NODE]
asn=9377 	id=4   	Node	scanning on channel=25...[NODE]
asn=9477 	id=4   	Node	scanning on channel=20...[NODE]
asn=9577 	id=4   	Node	scanning on channel=15...[NODE]
asn=9677 	id=4   	Node	scanning on channel=26...[NODE]
asn=9877 	id=4   	Node	scanning on channel=15...[NODE]
asn=9927 	id=2   	Main	On tx method called from NullRouting
asn=9977 	id=4   	Node	scanning on channel=26...[NODE]
asn=10077	id=4   	Node	scanning on channel=25...[NODE]
asn=10108	id=5   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10108	id=5   	Node	add neighbor id=2
asn=10108	id=5   	Node	Add_route called from ensure neighbor
asn=10108	id=5   	Main	On prepare tx packet method called from NullRouting
asn=10117	id=2   	Node	add neighbor id=5
asn=10117	id=2   	Node	Add_route called from ensure neighbor
asn=10117	id=2   	Main	On prepare tx packet method called from NullRouting
asn=10117	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=10117	id=5   	Main	On tx method called from NullRouting
asn=10133	id=1   	App	rx app packet seqnum=1 from=5[NODE]
asn=10133	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=10133	id=2   	Main	On tx method called from NullRouting
asn=10177	id=4   	Node	scanning on channel=20...[NODE]
asn=10218	id=8   	Node	send keepalive packet to=2[NODE]
asn=10218	id=8   	Main	On prepare tx packet method called from NullRouting
asn=10219	id=8   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=10219	id=8   	Main	On tx method called from NullRouting
asn=10235	id=9   	Node	send keepalive packet to=2[NODE]
asn=10235	id=9   	Main	On prepare tx packet method called from NullRouting
asn=10236	id=9   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=10236	id=9   	Main	On tx method called from NullRouting
asn=10277	id=4   	Node	scanning on channel=25...[NODE]
asn=10286	id=6   	Node	send keepalive packet to=2[NODE]
asn=10286	id=6   	Main	On prepare tx packet method called from NullRouting
asn=10287	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=10287	id=6   	Main	On tx method called from NullRouting
asn=10298	id=6   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10298	id=6   	Main	On prepare tx packet method called from NullRouting
asn=10304	id=2   	Main	On prepare tx packet method called from NullRouting
asn=10304	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=10304	id=6   	Main	On tx method called from NullRouting
asn=10320	id=1   	App	rx app packet seqnum=1 from=6[NODE]
asn=10320	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=10320	id=2   	Main	On tx method called from NullRouting
asn=10325	id=3   	Main	On tx method called from NullRouting
asn=10441	id=2   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10441	id=2   	Main	On prepare tx packet method called from NullRouting
asn=10456	id=1   	App	rx app packet seqnum=1 from=2[NODE]
asn=10456	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=10477	id=4   	Node	scanning on channel=26...[NODE]
asn=10524	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=10524	id=2   	Main	On tx method called from NullRouting
asn=10577	id=4   	Node	scanning on channel=20...[NODE]
asn=10631	id=3   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10631	id=3   	Main	On prepare tx packet method called from NullRouting
asn=10643	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=10669	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=10677	id=4   	Node	scanning on channel=26...[NODE]
asn=10682	id=9   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10682	id=9   	Node	add neighbor id=4
asn=10682	id=9   	Node	Add_route called from ensure neighbor
asn=10682	id=9   	Main	On prepare tx packet method called from NullRouting
asn=10694	id=1   	App	rx app packet seqnum=1 from=3[NODE]
asn=10694	id=3   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=10694	id=3   	Main	On tx method called from NullRouting
asn=10697	id=9   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=10731	id=9   	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=10765	id=9   	Node	tx done to=4 numtx=3 acked=false[NODE]
asn=10777	id=4   	Node	scanning on channel=25...[NODE]
asn=10780	id=10  	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10780	id=10  	Node	add neighbor id=4
asn=10780	id=10  	Node	Add_route called from ensure neighbor
asn=10780	id=10  	Main	On prepare tx packet method called from NullRouting
asn=10782	id=9   	Node	tx done to=4 numtx=4 acked=false[NODE]
asn=10782	id=10  	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=10816	id=10  	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=10850	id=10  	Node	tx done to=4 numtx=3 acked=false[NODE]
asn=10877	id=4   	Node	scanning on channel=20...[NODE]
asn=10884	id=9   	Node	tx done to=4 numtx=5 acked=false[NODE]
asn=10884	id=10  	Node	tx done to=4 numtx=4 acked=false[NODE]
asn=10912	id=8   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10912	id=8   	Node	add neighbor id=3
asn=10912	id=8   	Node	Add_route called from ensure neighbor
asn=10912	id=8   	Main	On prepare tx packet method called from NullRouting
asn=10917	id=3   	Node	add neighbor id=8
asn=10917	id=3   	Node	Add_route called from ensure neighbor
asn=10917	id=3   	Main	On prepare tx packet method called from NullRouting
asn=10917	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=10917	id=8   	Main	On tx method called from NullRouting
asn=10932	id=1   	App	rx app packet seqnum=1 from=8[NODE]
asn=10932	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=10932	id=3   	Main	On tx method called from NullRouting
asn=10969	id=9   	Node	tx done to=4 numtx=6 acked=false[NODE]
asn=10977	id=7   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=10977	id=7   	Node	add neighbor id=3
