asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/line/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-03_20-42-46/config.json[MAIN]
asn=4122 	id=9   	Node	scanning on channel=25...[NODE]
asn=4122 	id=3   	Node	scanning on channel=20...[NODE]
asn=4223 	id=9   	Node	scanning on channel=15...[NODE]
asn=4223 	id=3   	Node	scanning on channel=15...[NODE]
asn=4223 	id=6   	Node	scanning on channel=15...[NODE]
asn=4223 	id=4   	Node	scanning on channel=15...[NODE]
asn=4223 	id=8   	Node	scanning on channel=26...[NODE]
asn=4324 	id=10  	Node	scanning on channel=20...[NODE]
asn=4324 	id=5   	Node	scanning on channel=26...[NODE]
asn=4324 	id=3   	Node	scanning on channel=26...[NODE]
asn=4324 	id=9   	Node	scanning on channel=26...[NODE]
asn=4324 	id=4   	Node	scanning on channel=26...[NODE]
asn=4324 	id=7   	Node	scanning on channel=20...[NODE]
asn=4324 	id=6   	Node	scanning on channel=26...[NODE]
asn=4368 	id=1   	Main	On tx method called from NullRouting
asn=4425 	id=5   	Node	scanning on channel=15...[NODE]
asn=4425 	id=10  	Node	scanning on channel=25...[NODE]
asn=4425 	id=8   	Node	scanning on channel=20...[NODE]
asn=4425 	id=3   	Node	scanning on channel=25...[NODE]
asn=4526 	id=9   	Node	scanning on channel=15...[NODE]
asn=4526 	id=3   	Node	scanning on channel=26...[NODE]
asn=4526 	id=5   	Node	scanning on channel=20...[NODE]
asn=4526 	id=6   	Node	scanning on channel=25...[NODE]
asn=4526 	id=7   	Node	scanning on channel=26...[NODE]
asn=4526 	id=4   	Node	scanning on channel=25...[NODE]
asn=4526 	id=10  	Node	scanning on channel=26...[NODE]
asn=4590 	id=2   	Node	send keepalive packet to=1[NODE]
asn=4590 	id=2   	Main	On prepare tx packet method called from NullRouting
asn=4591 	id=1   	Node	add neighbor id=2
asn=4591 	id=1   	Node	Add_route called from ensure neighbor
asn=4591 	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=4591 	id=2   	Main	On tx method called from NullRouting
asn=4627 	id=10  	Node	scanning on channel=25...[NODE]
asn=4627 	id=8   	Node	scanning on channel=26...[NODE]
asn=4627 	id=5   	Node	scanning on channel=26...[NODE]
asn=4627 	id=3   	Node	scanning on channel=15...[NODE]
asn=4627 	id=9   	Node	scanning on channel=20...[NODE]
asn=4627 	id=4   	Node	scanning on channel=15...[NODE]
asn=4627 	id=7   	Node	scanning on channel=15...[NODE]
asn=4627 	id=6   	Node	scanning on channel=26...[NODE]
asn=4728 	id=7   	Node	scanning on channel=20...[NODE]
asn=4728 	id=6   	Node	scanning on channel=25...[NODE]
asn=4728 	id=5   	Node	scanning on channel=25...[NODE]
asn=4728 	id=8   	Node	scanning on channel=20...[NODE]
asn=4728 	id=10  	Node	scanning on channel=20...[NODE]
asn=4728 	id=4   	Node	scanning on channel=20...[NODE]
asn=4728 	id=9   	Node	scanning on channel=26...[NODE]
asn=4829 	id=3   	Node	scanning on channel=26...[NODE]
asn=4829 	id=5   	Node	scanning on channel=20...[NODE]
asn=4829 	id=7   	Node	scanning on channel=26...[NODE]
asn=4829 	id=4   	Node	scanning on channel=15...[NODE]
asn=4829 	id=10  	Node	scanning on channel=15...[NODE]
asn=4829 	id=8   	Node	scanning on channel=25...[NODE]
asn=4930 	id=10  	Node	scanning on channel=25...[NODE]
asn=4930 	id=8   	Node	scanning on channel=20...[NODE]
asn=4930 	id=5   	Node	scanning on channel=26...[NODE]
asn=4930 	id=3   	Node	scanning on channel=25...[NODE]
asn=4930 	id=9   	Node	scanning on channel=25...[NODE]
asn=4930 	id=4   	Node	scanning on channel=20...[NODE]
asn=4930 	id=6   	Node	scanning on channel=20...[NODE]
asn=5031 	id=6   	Node	scanning on channel=25...[NODE]
asn=5031 	id=8   	Node	scanning on channel=25...[NODE]
asn=5031 	id=10  	Node	scanning on channel=15...[NODE]
asn=5031 	id=4   	Node	scanning on channel=15...[NODE]
asn=5031 	id=3   	Node	scanning on channel=26...[NODE]
asn=5132 	id=9   	Node	scanning on channel=15...[NODE]
asn=5132 	id=3   	Node	scanning on channel=15...[NODE]
asn=5132 	id=5   	Node	scanning on channel=15...[NODE]
asn=5132 	id=7   	Node	scanning on channel=15...[NODE]
asn=5132 	id=6   	Node	scanning on channel=15...[NODE]
asn=5132 	id=4   	Node	scanning on channel=26...[NODE]
asn=5163 	id=2   	Main	On tx method called from NullRouting
asn=5233 	id=10  	Node	scanning on channel=20...[NODE]
asn=5233 	id=8   	Node	scanning on channel=26...[NODE]
asn=5233 	id=5   	Node	scanning on channel=25...[NODE]
asn=5233 	id=3   	Node	scanning on channel=26...[NODE]
asn=5233 	id=9   	Node	scanning on channel=26...[NODE]
asn=5233 	id=6   	Node	scanning on channel=25...[NODE]
asn=5334 	id=6   	Node	scanning on channel=20...[NODE]
asn=5334 	id=7   	Node	scanning on channel=20...[NODE]
asn=5334 	id=5   	Node	scanning on channel=26...[NODE]
asn=5334 	id=8   	Node	scanning on channel=20...[NODE]
asn=5334 	id=10  	Node	scanning on channel=25...[NODE]
asn=5334 	id=4   	Node	scanning on channel=20...[NODE]
asn=5334 	id=9   	Node	scanning on channel=25...[NODE]
asn=5435 	id=3   	Node	scanning on channel=20...[NODE]
asn=5435 	id=5   	Node	scanning on channel=20...[NODE]
asn=5435 	id=7   	Node	scanning on channel=25...[NODE]
asn=5435 	id=6   	Node	scanning on channel=25...[NODE]
asn=5435 	id=4   	Node	scanning on channel=15...[NODE]
asn=5435 	id=10  	Node	scanning on channel=26...[NODE]
asn=5435 	id=8   	Node	scanning on channel=25...[NODE]
asn=5536 	id=10  	Node	scanning on channel=15...[NODE]
asn=5536 	id=8   	Node	scanning on channel=20...[NODE]
asn=5536 	id=3   	Node	scanning on channel=15...[NODE]
asn=5536 	id=4   	Node	scanning on channel=26...[NODE]
asn=5536 	id=6   	Node	scanning on channel=26...[NODE]
asn=5536 	id=7   	Node	scanning on channel=20...[NODE]
asn=5559 	id=1   	Main	On tx method called from NullRouting
asn=5637 	id=6   	Node	scanning on channel=15...[NODE]
asn=5637 	id=7   	Node	scanning on channel=15...[NODE]
asn=5637 	id=5   	Node	scanning on channel=15...[NODE]
asn=5637 	id=8   	Node	scanning on channel=25...[NODE]
asn=5637 	id=10  	Node	scanning on channel=25...[NODE]
asn=5637 	id=4   	Node	scanning on channel=15...[NODE]
asn=5637 	id=3   	Node	scanning on channel=20...[NODE]
asn=5637 	id=9   	Node	scanning on channel=20...[NODE]
asn=5738 	id=9   	Node	scanning on channel=26...[NODE]
asn=5738 	id=5   	Node	scanning on channel=26...[NODE]
asn=5738 	id=7   	Node	scanning on channel=26...[NODE]
asn=5738 	id=6   	Node	scanning on channel=25...[NODE]
asn=5738 	id=4   	Node	scanning on channel=26...[NODE]
asn=5738 	id=10  	Node	scanning on channel=15...[NODE]
asn=5738 	id=8   	Node	scanning on channel=20...[NODE]
asn=5839 	id=10  	Node	scanning on channel=25...[NODE]
asn=5839 	id=8   	Node	scanning on channel=15...[NODE]
asn=5839 	id=3   	Node	scanning on channel=26...[NODE]
asn=5839 	id=7   	Node	scanning on channel=20...[NODE]
asn=5940 	id=6   	Node	scanning on channel=15...[NODE]
asn=5940 	id=7   	Node	scanning on channel=15...[NODE]
asn=5940 	id=5   	Node	scanning on channel=15...[NODE]
asn=5940 	id=8   	Node	scanning on channel=25...[NODE]
asn=5940 	id=10  	Node	scanning on channel=20...[NODE]
asn=5940 	id=4   	Node	scanning on channel=25...[NODE]
asn=5940 	id=3   	Node	scanning on channel=25...[NODE]
asn=5940 	id=9   	Node	scanning on channel=15...[NODE]
asn=6001 	id=-1  	Main	60 seconds, progress 5.00%[SIMULATOR]
asn=6001 	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=6001 	id=-1  	Main	joined_routing/joined_tsch/total=2/2/10 [ROUTE]
asn=6001 	id=-1  	TSCH	Periodic process called for [Node]
asn=6001 	id=1   	Main	On periodic timer method called from NullRouting
asn=6001 	id=1   	TSCH	stats: {"idle_listen":533,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":1,"tx_data":5,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=2   	Main	On periodic timer method called from NullRouting
asn=6001 	id=2   	TSCH	stats: {"idle_listen":403,"channel_scan":1589,"rx_data":0,"rx_data_tx_ack":0,"tx_data":3,"tx_data_rx_ack":1}[NODE]
asn=6001 	id=3   	Main	On periodic timer method called from NullRouting
asn=6001 	id=3   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=4   	Main	On periodic timer method called from NullRouting
asn=6001 	id=4   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=5   	Main	On periodic timer method called from NullRouting
asn=6001 	id=5   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=6   	Main	On periodic timer method called from NullRouting
asn=6001 	id=6   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=7   	Main	On periodic timer method called from NullRouting
asn=6001 	id=7   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=8   	Main	On periodic timer method called from NullRouting
asn=6001 	id=8   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=9   	Main	On periodic timer method called from NullRouting
asn=6001 	id=9   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=10  	Main	On periodic timer method called from NullRouting
asn=6001 	id=10  	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6041 	id=5   	Node	scanning on channel=20...[NODE]
asn=6041 	id=7   	Node	scanning on channel=20...[NODE]
asn=6041 	id=6   	Node	scanning on channel=25...[NODE]
asn=6041 	id=4   	Node	scanning on channel=15...[NODE]
asn=6041 	id=10  	Node	scanning on channel=15...[NODE]
asn=6041 	id=8   	Node	scanning on channel=20...[NODE]
asn=6142 	id=8   	Node	scanning on channel=25...[NODE]
asn=6142 	id=5   	Node	scanning on channel=26...[NODE]
asn=6142 	id=3   	Node	scanning on channel=15...[NODE]
asn=6142 	id=9   	Node	scanning on channel=26...[NODE]
asn=6243 	id=5   	Node	scanning on channel=20...[NODE]
asn=6243 	id=8   	Node	scanning on channel=15...[NODE]
asn=6243 	id=10  	Node	scanning on channel=26...[NODE]
asn=6243 	id=4   	Node	scanning on channel=20...[NODE]
asn=6243 	id=9   	Node	scanning on channel=15...[NODE]
asn=6243 	id=3   	Node	scanning on channel=25...[NODE]
asn=6344 	id=7   	Node	scanning on channel=15...[NODE]
asn=6344 	id=6   	Node	scanning on channel=20...[NODE]
asn=6344 	id=4   	Node	scanning on channel=26...[NODE]
asn=6344 	id=10  	Node	scanning on channel=15...[NODE]
asn=6344 	id=8   	Node	scanning on channel=26...[NODE]
asn=6444 	id=8   	Node	scanning on channel=15...[NODE]
asn=6444 	id=10  	Node	scanning on channel=20...[NODE]
asn=6444 	id=9   	Node	scanning on channel=25...[NODE]
asn=6444 	id=4   	Node	scanning on channel=25...[NODE]
asn=6444 	id=6   	Node	scanning on channel=15...[NODE]
asn=6544 	id=6   	Node	scanning on channel=20...[NODE]
asn=6544 	id=7   	Node	scanning on channel=26...[NODE]
asn=6544 	id=5   	Node	scanning on channel=25...[NODE]
asn=6544 	id=10  	Node	scanning on channel=26...[NODE]
asn=6544 	id=8   	Node	scanning on channel=20...[NODE]
asn=6544 	id=4   	Node	scanning on channel=26...[NODE]
asn=6544 	id=9   	Node	scanning on channel=20...[NODE]
asn=6644 	id=9   	Node	scanning on channel=26...[NODE]
asn=6644 	id=3   	Node	scanning on channel=15...[NODE]
asn=6644 	id=7   	Node	scanning on channel=15...[NODE]
asn=6644 	id=4   	Node	scanning on channel=15...[NODE]
asn=6644 	id=8   	Node	scanning on channel=15...[NODE]
asn=6744 	id=8   	Node	scanning on channel=26...[NODE]
asn=6744 	id=10  	Node	scanning on channel=25...[NODE]
asn=6744 	id=9   	Node	scanning on channel=20...[NODE]
asn=6744 	id=7   	Node	scanning on channel=25...[NODE]
asn=6751 	id=2   	Main	On tx method called from NullRouting
asn=6844 	id=6   	Node	scanning on channel=26...[NODE]
asn=6844 	id=5   	Node	scanning on channel=26...[NODE]
asn=6844 	id=10  	Node	scanning on channel=15...[NODE]
asn=6844 	id=8   	Node	scanning on channel=15...[NODE]
asn=6844 	id=4   	Node	scanning on channel=26...[NODE]
asn=6844 	id=3   	Node	scanning on channel=20...[NODE]
asn=6944 	id=9   	Node	scanning on channel=25...[NODE]
asn=6944 	id=3   	Node	scanning on channel=26...[NODE]
asn=6944 	id=5   	Node	scanning on channel=15...[NODE]
asn=6944 	id=6   	Node	scanning on channel=20...[NODE]
asn=6944 	id=7   	Node	scanning on channel=15...[NODE]
asn=6944 	id=8   	Node	scanning on channel=25...[NODE]
asn=6944 	id=10  	Node	scanning on channel=25...[NODE]
asn=7044 	id=8   	Node	scanning on channel=20...[NODE]
asn=7044 	id=3   	Node	scanning on channel=25...[NODE]
asn=7044 	id=9   	Node	scanning on channel=15...[NODE]
asn=7044 	id=4   	Node	scanning on channel=15...[NODE]
asn=7044 	id=7   	Node	scanning on channel=26...[NODE]
asn=7044 	id=6   	Node	scanning on channel=15...[NODE]
asn=7144 	id=6   	Node	scanning on channel=20...[NODE]
asn=7144 	id=5   	Node	scanning on channel=20...[NODE]
asn=7144 	id=10  	Node	scanning on channel=15...[NODE]
asn=7144 	id=8   	Node	scanning on channel=15...[NODE]
asn=7144 	id=4   	Node	scanning on channel=25...[NODE]
asn=7144 	id=9   	Node	scanning on channel=20...[NODE]
asn=7147 	id=1   	Main	On tx method called from NullRouting
asn=7244 	id=3   	Node	scanning on channel=15...[NODE]
asn=7244 	id=5   	Node	scanning on channel=15...[NODE]
asn=7244 	id=7   	Node	scanning on channel=15...[NODE]
asn=7244 	id=4   	Node	scanning on channel=26...[NODE]
asn=7244 	id=8   	Node	scanning on channel=25...[NODE]
asn=7244 	id=10  	Node	scanning on channel=26...[NODE]
asn=7344 	id=10  	Node	scanning on channel=20...[NODE]
asn=7344 	id=5   	Node	scanning on channel=20...[NODE]
asn=7344 	id=3   	Node	scanning on channel=25...[NODE]
asn=7344 	id=9   	Node	scanning on channel=26...[NODE]
asn=7344 	id=4   	Node	scanning on channel=25...[NODE]
asn=7344 	id=7   	Node	scanning on channel=26...[NODE]
asn=7444 	id=7   	Node	scanning on channel=20...[NODE]
asn=7444 	id=6   	Node	scanning on channel=26...[NODE]
asn=7444 	id=5   	Node	scanning on channel=15...[NODE]
asn=7444 	id=10  	Node	scanning on channel=15...[NODE]
asn=7444 	id=8   	Node	scanning on channel=15...[NODE]
asn=7444 	id=9   	Node	scanning on channel=15...[NODE]
asn=7544 	id=9   	Node	scanning on channel=20...[NODE]
asn=7544 	id=3   	Node	scanning on channel=20...[NODE]
asn=7544 	id=5   	Node	scanning on channel=20...[NODE]
asn=7544 	id=6   	Node	scanning on channel=20...[NODE]
asn=7544 	id=7   	Node	scanning on channel=26...[NODE]
asn=7544 	id=4   	Node	scanning on channel=20...[NODE]
asn=7544 	id=10  	Node	scanning on channel=26...[NODE]
asn=7644 	id=10  	Node	scanning on channel=25...[NODE]
asn=7644 	id=5   	Node	scanning on channel=15...[NODE]
asn=7644 	id=3   	Node	scanning on channel=15...[NODE]
asn=7644 	id=9   	Node	scanning on channel=25...[NODE]
asn=7644 	id=4   	Node	scanning on channel=15...[NODE]
asn=7644 	id=6   	Node	scanning on channel=25...[NODE]
asn=7744 	id=7   	Node	scanning on channel=20...[NODE]
asn=7744 	id=5   	Node	scanning on channel=26...[NODE]
asn=7744 	id=10  	Node	scanning on channel=20...[NODE]
asn=7744 	id=8   	Node	scanning on channel=25...[NODE]
asn=7744 	id=4   	Node	scanning on channel=20...[NODE]
asn=7744 	id=9   	Node	scanning on channel=26...[NODE]
asn=7844 	id=9   	Node	scanning on channel=15...[NODE]
asn=7844 	id=3   	Node	scanning on channel=25...[NODE]
asn=7844 	id=5   	Node	scanning on channel=25...[NODE]
asn=7844 	id=7   	Node	scanning on channel=26...[NODE]
asn=7844 	id=6   	Node	scanning on channel=20...[NODE]
asn=7844 	id=4   	Node	scanning on channel=15...[NODE]
asn=7844 	id=8   	Node	scanning on channel=20...[NODE]
asn=7844 	id=10  	Node	scanning on channel=26...[NODE]
asn=7942 	id=2   	Main	On tx method called from NullRouting
asn=7944 	id=8   	Node	scanning on channel=25...[NODE]
asn=7944 	id=10  	Node	scanning on channel=15...[NODE]
asn=7944 	id=3   	Node	scanning on channel=15...[NODE]
asn=7944 	id=9   	Node	scanning on channel=20...[NODE]
asn=7944 	id=4   	Node	scanning on channel=20...[NODE]
asn=7944 	id=6   	Node	scanning on channel=15...[NODE]
asn=7944 	id=7   	Node	scanning on channel=20...[NODE]
asn=8044 	id=6   	Node	scanning on channel=26...[NODE]
asn=8044 	id=7   	Node	scanning on channel=26...[NODE]
asn=8044 	id=5   	Node	scanning on channel=20...[NODE]
asn=8044 	id=10  	Node	scanning on channel=20...[NODE]
asn=8044 	id=8   	Node	scanning on channel=26...[NODE]
asn=8044 	id=4   	Node	scanning on channel=25...[NODE]
asn=8044 	id=3   	Node	scanning on channel=25...[NODE]
asn=8144 	id=5   	Node	scanning on channel=25...[NODE]
asn=8144 	id=7   	Node	scanning on channel=15...[NODE]
asn=8144 	id=6   	Node	scanning on channel=15...[NODE]
asn=8144 	id=4   	Node	scanning on channel=15...[NODE]
asn=8144 	id=8   	Node	scanning on channel=25...[NODE]
asn=8144 	id=10  	Node	scanning on channel=26...[NODE]
asn=8244 	id=8   	Node	scanning on channel=15...[NODE]
asn=8244 	id=10  	Node	scanning on channel=20...[NODE]
asn=8244 	id=4   	Node	scanning on channel=25...[NODE]
asn=8244 	id=6   	Node	scanning on channel=26...[NODE]
asn=8244 	id=7   	Node	scanning on channel=20...[NODE]
asn=8344 	id=5   	Node	scanning on channel=26...[NODE]
asn=8344 	id=8   	Node	scanning on channel=20...[NODE]
asn=8344 	id=4   	Node	scanning on channel=26...[NODE]
asn=8344 	id=3   	Node	scanning on channel=20...[NODE]
asn=8444 	id=3   	Node	scanning on channel=26...[NODE]
asn=8444 	id=9   	Node	scanning on channel=15...[NODE]
asn=8444 	id=5   	Node	scanning on channel=25...[NODE]
asn=8444 	id=7   	Node	scanning on channel=15...[NODE]
asn=8444 	id=6   	Node	scanning on channel=20...[NODE]
asn=8444 	id=4   	Node	scanning on channel=25...[NODE]
asn=8444 	id=8   	Node	scanning on channel=15...[NODE]
asn=8444 	id=10  	Node	scanning on channel=25...[NODE]
asn=8544 	id=8   	Node	scanning on channel=20...[NODE]
asn=8544 	id=5   	Node	scanning on channel=20...[NODE]
asn=8544 	id=9   	Node	scanning on channel=25...[NODE]
asn=8544 	id=4   	Node	scanning on channel=15...[NODE]
asn=8544 	id=6   	Node	scanning on channel=15...[NODE]
asn=8544 	id=7   	Node	scanning on channel=25...[NODE]
asn=8644 	id=6   	Node	scanning on channel=25...[NODE]
asn=8644 	id=7   	Node	scanning on channel=20...[NODE]
asn=8644 	id=5   	Node	scanning on channel=26...[NODE]
asn=8644 	id=10  	Node	scanning on channel=20...[NODE]
asn=8644 	id=8   	Node	scanning on channel=15...[NODE]
asn=8644 	id=4   	Node	scanning on channel=26...[NODE]
asn=8644 	id=9   	Node	scanning on channel=15...[NODE]
asn=8735 	id=1   	Main	On tx method called from NullRouting
asn=8744 	id=3   	Node	scanning on channel=20...[NODE]
asn=8744 	id=9   	Node	scanning on channel=25...[NODE]
asn=8744 	id=7   	Node	scanning on channel=26...[NODE]
